iteration,x0,x1,x2,x3
60,0.0034600227180389908,-0.00034600128568332565,0.0014814924456166068,0.0014814870589171698
61,0.003457371084798254,-0.0003457361246284118,0.0014803570805106325,0.0014803517062062937
62,0.003454725543221819,-0.0003454715727312348,0.0014792243237184198,0.0014792189617616942
63,0.003452086070010347,-0.0003452076276619074,0.0014780941652619123,0.001478088815605569
64,0.0034494526419891866,-0.0003449442871030108,0.0014769665952175637,0.001476961257814624
65,0.003446825236107688,-0.00034468154874952586,0.0014758416037186607,0.0014758362785223975
66,0.0034442038294377293,-0.000344419410308686,0.0014747191809453219,0.001474713867909257
67,0.003441588399173439,-0.0003441578694999494,0.001473599317132787,0.0014735940162106894
68,0.003438978922630184,-0.00034389692405489776,0.0014724820025682713,0.0014724767137141558
69,0.003436375377243775,-0.0003436365717171568,0.0014713672275912253,0.001471361950759351
70,0.0034337777405695005,-0.00034337681024229985,0.001470254982590678,0.0014702497177355466
71,0.003431185990281478,-0.0003431176373977826,0.0014691452580074848,0.0014691400050838386
72,0.003428600104171658,-0.0003428590509628439,0.0014680380443310554,0.0014680328032938756
73,0.0034260200601493912,-0.00034260104872846245,0.0014669333321047206,0.0014669281029092262
74,0.003423445836240135,-0.000342343628497227,0.001465831111917486,0.0014658258945191318
75,0.0034208774105851467,-0.0003420867880833063,0.0014647313744114085,0.0014647261687658836
76,0.0034183147614404124,-0.00034183052531234153,0.001463634110276431,0.0014636289163396574
77,0.0034157578671758,-0.00034157483802136176,0.0014625393102492184,0.0014625341279773493
78,0.003413206706274651,-0.0003413197240587432,0.001461446965118239,0.001461441794467657
79,0.003410661257332705,-0.00034106518128410165,0.0014603570657186055,0.0014603519066459215
80,0.0034081214990574053,-0.0003408112075682228,0.0014592696029328467,0.0014592644553948976
