iteration,x0,x1,x2,x3
31,-0.000978915897435925,9.786659321939255e-05,0.011769815487715767,0.011769938156934879
32,-0.0009789005107359344,9.786505572835719e-05,0.01176963044944347,0.011769753112876874
33,-0.0009788851247612427,9.786351830976252e-05,0.011769445419898338,0.011769568077546472
34,-0.000978869739512599,9.786198096368022e-05,0.011769260399079341,0.011769383050942658
35,-0.0009788543549884027,9.786044368995014e-05,0.011769075386986435,0.011769198033065392
36,-0.000978838971190366,9.785890648874332e-05,0.011768890383618197,0.011769013023913248
37,-0.0009788235881171012,9.785736935992109e-05,0.011768705388974496,0.011768828023486097
38,-0.000978808205769639,9.785583230358634e-05,0.011768520403054194,0.011768643031782797
39,-0.0009787928241468593,9.78542953196275e-05,0.011768335425857049,0.01176845804880311
40,-0.000978777443249691,9.785275840813702e-05,0.011768150457381962,0.011768273074545935
41,-0.0009787620630776917,9.785122156907085e-05,0.011767965497628409,0.011768088109010748
42,-0.0009787466836302982,9.784968480237264e-05,0.011767780546595916,0.011767903152197076
43,-0.0009787313049076183,9.784814810805321e-05,0.01176759560428373,0.011767718204104166
44,-0.0009787159269101006,9.784661148615751e-05,0.011767410670690953,0.011767533264731119
45,-0.0009787005496380299,9.78450749367139e-05,0.01176722574581676,0.011767348334077107
46,-0.0009786851730900791,9.784353845958976e-05,0.011767040829660994,0.01176716341214198
47,-0.0009786697972671335,9.78420020548738e-05,0.011766855922222576,0.011766978498924654
48,-0.0009786544221688045,9.784046572252676e-05,0.011766671023500961,0.011766793594424585
49,-0.000978639047795147,9.783892946255428e-05,0.011766486133495417,0.01176660869864104
50,-0.000978623674145963,9.78373932749369e-05,0.011766301252205319,0.011766423811573395
51,-0.0009786083012212734,9.783585715967619e-05,0.011766116379629947,0.011766238933220933
52,-0.0009785929290209291,9.783432111675768e-05,0.011765931515768659,0.011766054063583005
53,-0.0009785775575454963,9.783278514623785e-05,0.011765746660620507,0.01176586920265867
54,-0.000978562186794001,9.783124924801935e-05,0.01176556181418519,0.01176568435044762
55,-0.000978546816766789,9.782971342213665e-05,0.011765376976461857,0.011765499506949011
56,-0.0009785314474635366,9.782817766855755e-05,0.011765192147449933,0.011765314672162266
57,-0.0009785160788848592,9.782664198734346e-05,0.011765007327148455,0.011765129846086417
58,-0.0009785007110304665,9.782510637846529e-05,0.011764822515556836,0.01176494502872088
59,-0.0009784853438996716,9.782357084185477e-05,0.011764637712674653,0.011764760220065236
60,-0.0009784699774933194,9.782203537759594e-05,0.011764452918500848,0.01176457542011842
61,-0.0009784546118103018,9.782049998557826e-05,0.011764268133035174,0.01176439062888019
62,-0.0009784392468515923,9.781896466589903e-05,0.011764083356276519,0.011764205846349431
63,-0.0009784238826166395,9.781742941850302e-05,0.011763898588224403,0.011764021072525667
64,-0.000978408519105559,9.781589424340183e-05,0.011763713828878072,0.01176383630740814
65,-0.000978393156318186,9.781435914057909e-05,0.011763529078236887,0.011763651550996214
66,-0.0009783777942545253,9.781282411003539e-05,0.01176334433630014,0.011763466803289175
67,-0.0009783624329143905,9.78112891517517e-05,0.0117631596030672,0.011763282064286399
68,-0.000978347072297778,9.780975426572797e-05,0.011762974878537363,0.011763097333987177
69,-0.0009783317124045635,9.78082194519519e-05,0.011762790162709973,0.011762912612390855
70,-0.0009783163532346715,9.780668471041568e-05,0.011762605455584352,0.011762727899496759
71,-0.0009783009947886383,9.780515004117302e-05,0.011762420757159574,0.011762543195303954
72,-0.0009782856370655485,9.780361544413244e-05,0.01176223606743531,0.01176235849981212
73,-0.0009782702800655743,9.78020809193112e-05,0.011762051386410783,0.011762173813020475
74,-0.000978254923789208,9.78005464667585e-05,0.011761866714085082,0.011761989134928106
75,-0.0009782395682355447,9.779901208638384e-05,0.011761682050457876,0.011761804465534686
76,-0.0009782242134053565,9.779747777826438e-05,0.011761497395528137,0.011761619804839188
77,-0.0009782088592982297,9.779594354235885e-05,0.011761312749295334,0.011761435152841074
78,-0.000978193505913696,9.779440937862047e-05,0.01176112811175895,0.011761250509539837
79,-0.0009781781532523354,9.77928752871072e-05,0.011760943482918042,0.011761065874934525
80,-0.0009781628013138441,9.779134126778862e-05,0.011760758862772029,0.01176088124902456
